id,word,description,meaning,pronunciation,lesson,level,example
2393,うまく,NULL,"tốt, giỏi",NULL,44,NULL,NULL
2394,じゅんじょ,NULL,trình tự,NULL,44,NULL,NULL
2395,あんしん［な］,NULL,yên tâm,NULL,44,NULL,NULL
2396,ひょうげん,NULL,"biểu hiện, cách nói",NULL,44,NULL,NULL
2397,たとえば,NULL,ví dụ,NULL,44,NULL,NULL
2398,わかれます,NULL,chia tay,NULL,44,NULL,NULL
2399,これら,NULL,những từ này,NULL,44,NULL,NULL
2400,えんぎが わるい,NULL,"xui, không may",NULL,44,NULL,NULL
2401,ていねい［な］,NULL,"lịch sự, cẩn thận",NULL,44,NULL,NULL
2402,こまかい,NULL,"chi tiết, tỉ mỉ, nhỏ",NULL,44,NULL,NULL
2403,はんぶん,NULL,một nửa,NULL,44,NULL,NULL
2404,たんす,NULL,tủ đựng quần áo,NULL,44,NULL,NULL
2405,りゆう,NULL,lý do,NULL,44,NULL,NULL
2406,しんじます,NULL,tin,NULL,45,NULL,NULL
2407,キャンセルします,NULL,hủy,NULL,45,NULL,NULL
2408,しらせます,NULL,thông báo,NULL,45,NULL,NULL
2409,ほしょうしょ,NULL,phiếu bảo hành,NULL,45,NULL,NULL
2410,りょうしゅうしょ,NULL,hóa đơn,NULL,45,NULL,NULL
2411,キャンプ,NULL,cắm trại,NULL,45,NULL,NULL
2412,ちゅうし,NULL,hủy,NULL,45,NULL,NULL
2413,てん,NULL,"điểm, điểm số",NULL,45,NULL,NULL
2414,うめ,NULL,hoa mơ,NULL,45,NULL,NULL
2415,１１０ばん,NULL,số điện thoại báo cảnh sát khi khẩn cấp,NULL,45,NULL,NULL
2416,１１９ばん,NULL,số điện thoại báo cháy khi khẩn cấp,NULL,45,NULL,NULL
2417,きゅうに,NULL,đột nhiên,NULL,45,NULL,NULL
2418,むりに,NULL,"cố, gắng (làm không hợp lý)",NULL,45,NULL,NULL
2419,たのしみに して います,NULL,tôi rất mong chờ,NULL,45,NULL,NULL
2420,いじょうです。,NULL,Xin hết.,NULL,45,NULL,NULL
2421,かかりいん,NULL,người phụ trách,NULL,45,NULL,NULL
2422,コース,NULL,đường chạy ma-ra-tông,NULL,45,NULL,NULL
2423,スタート,NULL,xuất phát,NULL,45,NULL,NULL
2424,－い,NULL,thứ －,NULL,45,NULL,NULL
2425,ゆうしょうします,NULL,chiến thắng,NULL,45,NULL,NULL
2426,なやみ,NULL,"điều bận tâm, điều khổ tâm",NULL,45,NULL,NULL
2427,めざまし［どけい］,NULL,[đồng hồ] báo thức,NULL,45,NULL,NULL
2428,めが さめます,NULL,"tỉnh giấc, thức giấc",NULL,45,NULL,NULL
2429,だいがくせい,NULL,sinh viên đại học,NULL,45,NULL,NULL
2430,かいとう,NULL,câu trả lời (～します : trả lời),NULL,45,NULL,NULL
2431,なります,NULL,kêu,NULL,45,NULL,NULL
2432,セットします,NULL,đặt (giờ),NULL,45,NULL,NULL
2433,それでも,NULL,"kể cả như thế, mặc dù như thế",NULL,45,NULL,NULL
2434,あやまります,NULL,"xin lỗi, tạ lỗi",NULL,45,NULL,NULL
2435,あいます［じこに～］,NULL,gặp [tai nạn],NULL,45,NULL,NULL
2436,よういします,NULL,chuẩn bị,NULL,45,NULL,NULL
2437,うまく いきます,NULL,"tốt, thuận lợi",NULL,45,NULL,NULL
2438,おくりもの,NULL,quà tặng (～を します : tặng quà),NULL,45,NULL,NULL
2439,まちがいでんわ,NULL,điện thoại nhầm,NULL,45,NULL,NULL
2440,かかり,NULL,"nhân viên, người phụ trách",NULL,45,NULL,NULL
2441,レバー,NULL,"tay bẻ, tay số, cần gạt",NULL,45,NULL,NULL
2442,［－えん］さつ,NULL,tờ tiền giấy [－ yên],NULL,45,NULL,NULL
2443,ちゃんと,NULL,"đúng, hẳn hoi",NULL,45,NULL,NULL
2444,ねむります,NULL,ngủ,NULL,45,NULL,NULL
2445,わたします,NULL,"đưa, trao",NULL,46,NULL,NULL
2446,かえって きます,NULL,trở về,NULL,46,NULL,NULL
2447,でます［バスが～］,NULL,"xuất phát, rời bến [xe buýt ～]",NULL,46,NULL,NULL
2448,とどきます［にもつが～］,NULL,đến [hành lý ～],NULL,46,NULL,NULL
2449,にゅうがくします［だいがくに～］,NULL,nhập học [đại học],NULL,46,NULL,NULL
2450,そつぎょうします［だいがくを～］,NULL,tốt nghiệp [đại học],NULL,46,NULL,NULL
2451,やきます,NULL,nướng,NULL,46,NULL,NULL
2452,やけます［パンが～］,NULL,nướng chín [bánh mì ～],NULL,46,NULL,NULL
2453,やけます［にくが～］,NULL,nướng chín [thịt ～],NULL,46,NULL,NULL
2454,るす,NULL,"vắng nhà, đi vắng",NULL,46,NULL,NULL
2455,たくはいびん,NULL,"hàng được chuyển phát tận nhà, dịch vụ chuyển phát tận nhà",NULL,46,NULL,NULL
2456,げんいん,NULL,nguyên nhân,NULL,46,NULL,NULL
2457,こちら,NULL,"phía tôi, tôi",NULL,46,NULL,NULL
2458,～の ところ,NULL,chỗ ～,NULL,46,NULL,NULL
2459,はんとし,NULL,nửa năm,NULL,46,NULL,NULL
2460,ちょうど,NULL,"vừa đúng, đúng",NULL,46,NULL,NULL
2461,たったいま,NULL,"vừa mới (dùng với thể quá khứ, biểu thị sự hoàn thành)",NULL,46,NULL,NULL
2462,いま いいですか。,NULL,Bây giờ có nói chuyện được không?,NULL,46,NULL,NULL
2567,もの,NULL,người (là người thân hoặc cấp dưới),NULL,48,NULL,NULL
2463,ガスサービスセンター,NULL,trung tâm dịch vụ cung ứng ga,NULL,46,NULL,NULL
2464,ガスレンジ,NULL,bếp ga,NULL,46,NULL,NULL
2465,ぐあい,NULL,"tình trạng, trạng thái",NULL,46,NULL,NULL
2466,もうしわけありません。,NULL,Xin lỗi.,NULL,46,NULL,NULL
2467,どちらさまでしょうか。,NULL,Ai đấy ạ?,NULL,46,NULL,NULL
2468,おまたせしました。,NULL,Xin lỗi đã bắt anh/chị chờ lâu.,NULL,46,NULL,NULL
2469,むかいます,NULL,đi đến đấy,NULL,46,NULL,NULL
2470,ついて います,NULL,may,NULL,46,NULL,NULL
2471,ゆか,NULL,sàn,NULL,46,NULL,NULL
2472,ころびます,NULL,ngã,NULL,46,NULL,NULL
2473,ベル,NULL,chuông cửa,NULL,46,NULL,NULL
2474,なります,NULL,"reng, kêu",NULL,46,NULL,NULL
2475,あわてて,NULL,vội vàng,NULL,46,NULL,NULL
2476,じゅんばんに,NULL,theo thứ tự,NULL,46,NULL,NULL
2477,できごと,NULL,sự việc,NULL,46,NULL,NULL
2478,ちゅうしゃ,NULL,tiêm,NULL,46,NULL,NULL
2479,しょくよく,NULL,"cảm giác muốn ăn, cảm giác ngon miệng",NULL,46,NULL,NULL
2480,パンフレット,NULL,"tờ rơi, tờ quảng cáo",NULL,46,NULL,NULL
2481,ステレオ,NULL,stereo,NULL,46,NULL,NULL
2482,いま いいでしょうか。,NULL,Bây giờ tôi làm phiền anh có được không ạ?,NULL,46,NULL,NULL
2483,ちしき,NULL,"tri thức, kiến thức",NULL,46,NULL,NULL
2484,ほうこ,NULL,kho báu,NULL,46,NULL,NULL
2485,てにはいります［じょうほうが～］,NULL,"lấy được, thu thập được [thông tin]",NULL,46,NULL,NULL
2486,システム,NULL,hệ thống,NULL,46,NULL,NULL
2487,たとえば,NULL,"ví dụ, chẳng hạn",NULL,46,NULL,NULL
2488,キーワード,NULL,từ khóa,NULL,46,NULL,NULL
2489,いちぶぶん,NULL,một bộ phận,NULL,46,NULL,NULL
2490,にゅうりょくします,NULL,nhập,NULL,46,NULL,NULL
2491,びょう,NULL,giây,NULL,46,NULL,NULL
2492,でます［ほんが～］,NULL,được xuất bản [quyển sách ～],NULL,46,NULL,NULL
2493,ふきます［かぜが～］,NULL,thổi [gió ～],NULL,47,NULL,NULL
2494,もえます［ごみが～］,NULL,cháy [rác ～],NULL,47,NULL,NULL
2495,なくなります,NULL,qua đời (từ nói tránh của しにます),NULL,47,NULL,NULL
2496,あつまります［ひとが～］,NULL,tập trung [người ～],NULL,47,NULL,NULL
2497,わかれます［ひとが～］,NULL,chia tay [người ～],NULL,47,NULL,NULL
2498,します［おと／こえが～］,NULL,có [tiếng/âm thanh],NULL,47,NULL,NULL
2499,します［あじが～］,NULL,có [vị],NULL,47,NULL,NULL
2500,します［においが～］,NULL,có [mùi],NULL,47,NULL,NULL
2501,きびしい,NULL,nghiêm khắc,NULL,47,NULL,NULL
2502,ひどい,NULL,khủng khiếp,NULL,47,NULL,NULL
2503,こわい,NULL,"sợ, đáng sợ",NULL,47,NULL,NULL
2504,じっけん,NULL,thực nghiệm,NULL,47,NULL,NULL
2505,データ,NULL,dữ liệu,NULL,47,NULL,NULL
2506,じんこう,NULL,dân số,NULL,47,NULL,NULL
2507,におい,NULL,mùi,NULL,47,NULL,NULL
2508,かがく,NULL,khoa học,NULL,47,NULL,NULL
2509,いがく,NULL,y học,NULL,47,NULL,NULL
2510,ぶんがく,NULL,văn học,NULL,47,NULL,NULL
2511,パトカー,NULL,xe tuần tra cảnh sát,NULL,47,NULL,NULL
2512,きゅうきゅうしゃ,NULL,xe cấp cứu,NULL,47,NULL,NULL
2513,さんせい,NULL,tán thành,NULL,47,NULL,NULL
2514,はんたい,NULL,phản đối,NULL,47,NULL,NULL
2515,だいとうりょう,NULL,tổng thống,NULL,47,NULL,NULL
2516,～に よると,NULL,theo ～ (biểu thị nguồn thông tin),NULL,47,NULL,NULL
2517,こんやくします,NULL,"đính ước, ăn hỏi",NULL,47,NULL,NULL
2518,どうも,NULL,có vẻ như (được dùng khi biểu thị sự suy đoán),NULL,47,NULL,NULL
2519,こいびと,NULL,người yêu,NULL,47,NULL,NULL
2520,あいて,NULL,"đối phương, hôn phu, hôn thê",NULL,47,NULL,NULL
2521,しりあいます,NULL,quen biết,NULL,47,NULL,NULL
2522,けしょう,NULL,trang điểm (～を します : trang điểm),NULL,47,NULL,NULL
2523,せわを します,NULL,chăm sóc,NULL,47,NULL,NULL
2524,じょせい,NULL,"phụ nữ, nữ",NULL,47,NULL,NULL
2525,だんせい,NULL,"nam giới, nam",NULL,47,NULL,NULL
2526,ながいき,NULL,thọ (～します : sống lâu),NULL,47,NULL,NULL
2527,りゆう,NULL,lý do,NULL,47,NULL,NULL
2528,かんけい,NULL,quan hệ,NULL,47,NULL,NULL
2529,さします［かさを～］,NULL,che [ô],NULL,47,NULL,NULL
2530,てんきよほう,NULL,dự báo thời tiết,NULL,47,NULL,NULL
2531,はっぴょう,NULL,"phát biểu, báo cáo",NULL,47,NULL,NULL
2532,バリ［とう］,NULL,[đảo] Bali (ở Indonesia),NULL,47,NULL,NULL
2533,イラン,NULL,Iran,NULL,47,NULL,NULL
2534,カリフォルニア,NULL,California (ở Mỹ),NULL,47,NULL,NULL
2535,グアム,NULL,Guam,NULL,47,NULL,NULL
2536,へいきんじゅみょう,NULL,tuổi thọ trung bình,NULL,47,NULL,NULL
2537,くらべます［だんせいと～］,NULL,so sánh [với nam giới],NULL,47,NULL,NULL
2538,はかせ,NULL,tiến sĩ,NULL,47,NULL,NULL
2539,のう,NULL,não,NULL,47,NULL,NULL
2540,ホルモン,NULL,hóc-môn,NULL,47,NULL,NULL
2541,けしょうひん,NULL,mỹ phẩm,NULL,47,NULL,NULL
2542,しらべ,NULL,"điều tra, tìm hiểu",NULL,47,NULL,NULL
2543,おろします,NULL,lấy xuống,NULL,48,NULL,NULL
2544,とどけます,NULL,"đưa đến, chuyển đến",NULL,48,NULL,NULL
2545,せわを します,NULL,chăm sóc,NULL,48,NULL,NULL
2546,ろくおんします,NULL,ghi âm,NULL,48,NULL,NULL
2547,いや［な］,NULL,"chán, không thích",NULL,48,NULL,NULL
2548,じゅく,NULL,"lò luyện thi, nơi học thêm",NULL,48,NULL,NULL
2549,せいと,NULL,học sinh,NULL,48,NULL,NULL
2550,ファイル,NULL,"fai tài liệu, kẹp tài liệu",NULL,48,NULL,NULL
2551,じゆうに,NULL,"một cách tự do, một cách thoải mái",NULL,48,NULL,NULL
2552,～かん,NULL,trong khoảng ～,NULL,48,NULL,NULL
2553,いい ことですね。,NULL,Điều đó hay quá nhỉ!,NULL,48,NULL,NULL
2554,おいそがしいですか。,NULL,Anh/Chị có bận không ạ? (được dùng khi hỏi người trên),NULL,48,NULL,NULL
2555,えいぎょう,NULL,kinh doanh,NULL,48,NULL,NULL
2556,それまでに,NULL,cho đến lúc đấy,NULL,48,NULL,NULL
2557,かまいません。,NULL,Không sao.,NULL,48,NULL,NULL
2558,たのしみます,NULL,tận hưởng,NULL,48,NULL,NULL
2559,おや,NULL,bố mẹ,NULL,48,NULL,NULL
2560,しょうがくせい,NULL,học sinh tiểu học,NULL,48,NULL,NULL
2561,－パーセント,NULL,－ phần trăm,NULL,48,NULL,NULL
2562,その つぎ,NULL,tiếp theo đó,NULL,48,NULL,NULL
2563,しゅうじ,NULL,hcoj viết chữ bằng bút lông,NULL,48,NULL,NULL
2564,ふつうの,NULL,"thông thường, bình thường",NULL,48,NULL,NULL
2565,きびしい,NULL,"nghiêm, nghiêm khắc, nghiêm ngặt",NULL,48,NULL,NULL
2566,スケジュール,NULL,"thời khóa biểu, lịch làm việc",NULL,48,NULL,NULL
2568,にゅうかん,NULL,Cục Quản lý nhập cảnh,NULL,48,NULL,NULL
2569,さいにゅうこくビザ,NULL,thị thực tái nhập cảnh,NULL,48,NULL,NULL
2570,ひさしぶり,NULL,lâu,NULL,48,NULL,NULL
2571,もともと,NULL,vốn dĩ,NULL,48,NULL,NULL
2572,－せいき,NULL,thế kỷ －,NULL,48,NULL,NULL
2573,かわりを します,NULL,thay thế,NULL,48,NULL,NULL
2574,スピード,NULL,tốc độ,NULL,48,NULL,NULL
2575,きょうそうします,NULL,"chạy đua, thi chạy",NULL,48,NULL,NULL
2576,サーカス,NULL,xiếc,NULL,48,NULL,NULL
2577,げい,NULL,"trò diễn, tiết mục, tài năng",NULL,48,NULL,NULL
2578,うつくしい,NULL,đẹp,NULL,48,NULL,NULL
2579,すがた,NULL,"dáng điệu, tư thế",NULL,48,NULL,NULL
2580,こころ,NULL,"trái tim, tấm lòng, tình cảm",NULL,48,NULL,NULL
2581,とらえます,NULL,giành được,NULL,48,NULL,NULL
2582,～に よって,NULL,đối với ～,NULL,48,NULL,NULL
2583,りようします,NULL,sử dụng,NULL,49,NULL,NULL
2584,つとめます［かいしゃに～］,NULL,làm việc [ở công ty],NULL,49,NULL,NULL
2585,かけます［いすに～］,NULL,ngồi xuống [ghế],NULL,49,NULL,NULL
2586,すごします,NULL,trải qua,NULL,49,NULL,NULL
2587,いらっしゃいます,NULL,"ở, đi, đến (kính ngữ của います, いきます, きます)",NULL,49,NULL,NULL
2588,めしあがります,NULL,"ăn, uống (kính ngữ của たべます, のみます)",NULL,49,NULL,NULL
2589,おっしゃいます,NULL,"nói, tên là ～ (kính ngữ của いいます)",NULL,49,NULL,NULL
2590,なさいます,NULL,làm (kính ngữ của します),NULL,49,NULL,NULL
2591,ごらんに なります,NULL,xem (kính ngữ của みます),NULL,49,NULL,NULL
2592,ごぞんじです,NULL,biết (kính ngữ của しっています),NULL,49,NULL,NULL
2593,あいさつ,NULL,"chào hỏi (～を します : chào), lời chào mừng",NULL,49,NULL,NULL
2594,りょかん,NULL,nhà khách kiểu Nhật truyền thống,NULL,49,NULL,NULL
2595,バスてい,NULL,bến xe buýt,NULL,49,NULL,NULL
2596,おくさま,NULL,vợ của người khác (kính ngữ của おくさん),NULL,49,NULL,NULL
2597,～さま,NULL,(kính ngữ của ～さん),NULL,49,NULL,NULL
2598,たまに,NULL,thi thoảng,NULL,49,NULL,NULL
2599,どなたでも,NULL,vị nào cũng (kính ngữ của だれでも),NULL,49,NULL,NULL
2600,～と いいます,NULL,tên là ～,NULL,49,NULL,NULL
2601,－ねん－くみ,NULL,tổ － năm thứ －,NULL,49,NULL,NULL
2602,だします［ねつを～］,NULL,bị [sốt],NULL,49,NULL,NULL
2603,よろしく おつたえ ください。,NULL,Cho tôi gửi lời hỏi thăm.,NULL,49,NULL,NULL
2604,しつれいいたします。,NULL,Xin phép thầy tôi cúp máy ạ. (kính ngữ cửa しつれいします),NULL,49,NULL,NULL
2605,ひまわりしょうがっこう,NULL,trường tiểu học giả định,NULL,49,NULL,NULL
2606,けいれき,NULL,lí lịch,NULL,49,NULL,NULL
2607,いがくぶ,NULL,khoa y,NULL,49,NULL,NULL
2608,めざします,NULL,"hướng đến, muốn trở thành",NULL,49,NULL,NULL
2609,すすみます,NULL,học lên,NULL,49,NULL,NULL
2610,iPSさいぼう,NULL,tế bào iPS,NULL,49,NULL,NULL
2611,かいはつします,NULL,phát triển,NULL,49,NULL,NULL
2612,マウス,NULL,chuột,NULL,49,NULL,NULL
2613,ヒト,NULL,người,NULL,49,NULL,NULL
2614,じゅしょうします,NULL,nhận giải thưởng,NULL,49,NULL,NULL
2615,こうえんかい,NULL,buổi nói chuyện,NULL,49,NULL,NULL
2616,やまなかしんや,NULL,nhà nghiên cứu y học người Nhật (1962-),NULL,49,NULL,NULL
2617,ノーベルしょう,NULL,giải Nobel,NULL,49,NULL,NULL
2618,やすみます,NULL,ngủ,NULL,49,NULL,NULL
2619,よります［ぎんこうに～］,NULL,ghé qua [ngân hàng],NULL,49,NULL,NULL
2620,はいざら,NULL,cái gạt tàn,NULL,49,NULL,NULL
2621,かいじょう,NULL,"hội trường, địa điểm tổ chức",NULL,49,NULL,NULL
2622,ぼうえき,NULL,"thương mại quốc tế, mậu dịch",NULL,49,NULL,NULL
2623,かえりに,NULL,trên đường về,NULL,49,NULL,NULL
2624,ちっとも,NULL,"chẳng ～ tí nào, không hề",NULL,49,NULL,NULL
2625,えんりょなく,NULL,"không giữ ý, không làm khách",NULL,49,NULL,NULL
2626,では,NULL,bị [sốt],NULL,49,NULL,NULL
2627,こうし,NULL,"giảng viên, giáo viên",NULL,49,NULL,NULL
2628,おおくの ～,NULL,nhiều ～,NULL,49,NULL,NULL
2629,さくひん,NULL,tác phẩm,NULL,49,NULL,NULL
2630,せかいてきに,NULL,"tầm cỡ thế giới, mang tính thế giới",NULL,49,NULL,NULL
2631,さっか,NULL,nhà văn,NULL,49,NULL,NULL
2632,～で いらっしゃいます,NULL,là ～ (tôn kính ngữ của です),NULL,49,NULL,NULL
2633,ちょうなん,NULL,trưởng nam,NULL,49,NULL,NULL
2634,しょうがい,NULL,"khuyết tật, tàn tật",NULL,49,NULL,NULL
2635,おもちです,NULL,có (cách nói tôn kính của もって います),NULL,49,NULL,NULL
2636,さっきょく,NULL,sáng tác nhạc,NULL,49,NULL,NULL
2637,かつどう,NULL,hoạt động,NULL,49,NULL,NULL
2638,それでは,NULL,"bây giờ thì, đến đây",NULL,49,NULL,NULL
2639,おおえ けんざぶろう,NULL,một nhà văn người Nhật (1935-),NULL,49,NULL,NULL
2640,とうきょうだいがく,NULL,Đại học Tokyo,NULL,49,NULL,NULL
2641,ノーベルぶんがくしょう,NULL,Giải thưởng Nobel Văn học,NULL,49,NULL,NULL
2642,まいります,NULL,"đi, đến (khiêm nhường ngữ của いきます, きます)",NULL,50,NULL,NULL
2643,おります,NULL,ở (khiêm nhường ngữ của います),NULL,50,NULL,NULL
2644,いただきます,NULL,"ăn, uống, nhận (khiêm nhường ngữ của たべます, のみます, もらいます)",NULL,50,NULL,NULL
2645,もうします,NULL,"nói, tên là ～ (khiêm nhường ngữ của いいます)",NULL,50,NULL,NULL
2646,いたします,NULL,làm (khiêm nhường ngữ của します),NULL,50,NULL,NULL
2647,はいけんします,NULL,xem (khiêm nhường ngữ của みます),NULL,50,NULL,NULL
2648,ぞんじます,NULL,biết (khiêm nhường ngữ của しります),NULL,50,NULL,NULL
2649,うかがいます,NULL,"hỏi, đến thăm (khiêm nhường ngữ của ききます, いきます)",NULL,50,NULL,NULL
2650,おめに かかります,NULL,gặp (khiêm nhường ngữ của あいます),NULL,50,NULL,NULL
2651,いれます［コーヒーを～］,NULL,pha [cà phê],NULL,50,NULL,NULL
2652,よういします,NULL,chuẩn bị sẵn,NULL,50,NULL,NULL
2653,わたくし,NULL,tôi (khiêm nhường ngữ của わたし),NULL,50,NULL,NULL
2654,ガイド,NULL,hướng dẫn viên du lịch,NULL,50,NULL,NULL
2655,メールアドレス,NULL,địa chỉ email,NULL,50,NULL,NULL
2656,スケジュール,NULL,lịch làm việc,NULL,50,NULL,NULL
2657,さらいしゅう,NULL,tuần sau nữa,NULL,50,NULL,NULL
2658,さらいげつ,NULL,tháng sau nữa,NULL,50,NULL,NULL
2659,さらいねん,NULL,năm sau nữa,NULL,50,NULL,NULL
2660,はじめに,NULL,"trước hết, đầu tiên",NULL,50,NULL,NULL
2661,えどとうきょうはくぶつかん,NULL,Bảo tàng Edo Tokyo,NULL,50,NULL,NULL
2662,きんちょうします,NULL,hồi hộp,NULL,50,NULL,NULL
2663,しょうきん,NULL,tiền thưởng,NULL,50,NULL,NULL
2664,きりん,NULL,huơu cao cổ,NULL,50,NULL,NULL
2665,ころ,NULL,"lúc, thời",NULL,50,NULL,NULL
2666,かないます［ゆめが～］,NULL,thành hiện thực [mơ ước ～],NULL,50,NULL,NULL
2667,おうえんします,NULL,động viên,NULL,50,NULL,NULL
2668,こころから,NULL,từ đáy lòng,NULL,50,NULL,NULL
2669,かんしゃします,NULL,cảm ơn,NULL,50,NULL,NULL
2670,おれい,NULL,cảm ơn,NULL,50,NULL,NULL
2671,おげんきで いらっしゃいますか。,NULL,Anh/Chị có khỏe không ạ? (kính ngữ của おげんきですか),NULL,50,NULL,NULL
2672,めいわくを かけます,NULL,làm phiền,NULL,50,NULL,NULL
2673,いかします,NULL,phát huy,NULL,50,NULL,NULL
2674,ミュンヘン,NULL,Munich (Đức),NULL,50,NULL,NULL
2675,ございます,NULL,có (thể lịch sự của あります),NULL,50,NULL,NULL
2676,～で ございます,NULL,là (thể lịch sự của ～です),NULL,50,NULL,NULL
2677,おたく,NULL,nhà (dùng cho người khác),NULL,50,NULL,NULL
2678,こうがい,NULL,ngoại ô,NULL,50,NULL,NULL
2679,アルバム,NULL,album,NULL,50,NULL,NULL
2680,はんとし,NULL,nửa năm,NULL,50,NULL,NULL
2681,さいしょに,NULL,"đầu tiên, trước hết",NULL,50,NULL,NULL
2682,さいごに,NULL,cuối cùng,NULL,50,NULL,NULL
